Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
871,Precinct,Detractor,6822726,0,entire experience was lessthaninspiring scheduling was difficult and work done caused me lot more work it would be helpful if someone is making particular request in this case new hard drive update that someone would give them written explanation that the owner of the computer should have copies of all install programs before the updateinstall and that reinstallation will be needed still dont have all of my old programs back,"Entire experience was less-than-inspiring . Scheduling was difficult, and work done caused me a lot more work . It would be helpful if someone is making a particular request (in this case a new hard drive update) that someone would give them a written explanation that the owner of the computer should have copies of all install programs before the update/install and that re-installation WILL BE NEEDED . I still don't have all of my old programs back.",0.0139204545454545,0.4568181818181818,have limited options for computer service friend in the industry highly recommended geeksquad hes in different county upon first contact had conflicting information about part availability drove to store and not in inventory as had been told so had to reschedule when finally dropped off for service had to pay lot of money for more parts and apparently the only option was to pay for pro tech plan when it was all said and done my computer was not in working order and many of the programs needed to be reinstalled and there are still others that dont have one of the desk people at the actual drop off was condescending and the tech that did the work eventually understood what was needed but still didnt get what needed the only person that was kind and helpful was the person that told me that the part was not in stock and that the online inventory status was in error overall not service that can recommend next time ill try to do it myself or go elsewhere,"I have limited options for computer service . A friend in the industry highly recommended GeekSquad . (He's in a different county). Upon first contact, I had conflicting information about part availability (drove to store and not in inventory as I had been told) so I had to reschedule . When I finally dropped off for service, I had to pay a lot of money for more parts and apparently, the only option was to pay for Pro tech plan . when it was all said and done, my computer was not in working order and many of the programs needed to be re-installed and there are still others that I don't have . One of the desk people at the actual drop off was condescending and the tech that did the work eventually understood what was needed but I still didn't get what I needed . The only person that was kind and helpful was the person that told me that the part was not in stock and that the online inventory status was in error . Overall, not a service that I can recommend . Next time, I'll try to do it myself or go elsewhere.",0.0992380952380952,0.5310793650793652
438,Precinct,Detractor,6811378,0,you goofed asked that my old hard drive be cloned to my new one only got the files on the desktop found out too late to get refund so no will not,"You goofed . Asked that my old hard drive be cloned to my new one . Only got the files on the Desktop! Found out too late to get a refund so...No, I will not",-0.071060606060606,0.5592424242424243,xyxyxz,xyxyxz,0.0,0.0
158,Precinct,Detractor,6800273,0,initially called and made an appointment and when my son took the computer in for yearly maintenance they told him he had to buy external hard drive and would not keep the computer until he did so he did not do this and brought the computer home later went to the store and spoke with manager and told them never had this problem before they told me they advised the hard drive or usb as backup of my files declined buying this as dont have important files on this computer had to set up another appointment for my yearly maintenance to be completed this caused secondthird trip to the store which felt was unnecessary to begin with if they had just done what they were told over the phone when the initial appointment was scheduled,"I initially called and made an appointment and when my son took the computer in for yearly maintenance, they told him he had to buy a external hard drive and would not keep the computer until he did so . He did not do this and brought the computer home . I later went to the store and spoke with a manager and told them I never had this problem before . They told me they advised the hard drive or USB as a backup of my files . I declined buying this as I don't have important files on this computer . I had to set up another appointment for my yearly maintenance to be completed . This caused a second/third trip to the store which I felt was unnecessary to begin with if they had just done what they were told over the phone when the initial appointment was scheduled.",-0.0729166666666666,0.3854166666666666,in the past have had no problems as mentioned before the problem had this time stemmed from sales tactic that was unnecessary and delayed my service pay way too much for the geek squad service being that ive only used it for maintenance issues yearly the clerk had told my son that my computer was too old and needed the external drive when in actuality it was to sell device just to back up my information in case they accidentally wipe out my computers files during the check up,"In the past I have had no problems . As mentioned before, the problem I had this time stemmed from a sales tactic that was unnecessary and delayed my service . I pay way too much for the Geek Squad service being that I've only used it for maintenance issues yearly . The clerk had told my son that my computer was too old and needed the external drive when in actuality it was to sell a device just to back up my information in case they accidentally wipe out my computer's files during the check up.",-0.0499999999999999,0.3785714285714285
884,Precinct,Detractor,6788837,0,geek squad had difficulty keeping track of appointments we brought our computer in to have the hard drive salvaged it was done the day we brought it in we made an appointment for week later when our new computer would arrive and the employee made an appointment for the same day that we were there having our computer hard drive salvaged had to call to make new appointment we brought our new computer in to have the old hard drive installed and took the new computer home the same day then got text messages telling could pick up my computer days later we already the computer at home,Geek Squad had difficulty keeping track of appointments . We brought our computer in to have the hard drive salvaged . It was done the day we brought it in . We made an appointment for a week later when our new computer would arrive and the employee made an appointment for the same day that we were there having our computer hard drive salvaged . I had to call to make a new appointment . We brought our new computer in to have the old hard drive installed and took the new computer home the same day . Then I got 3 text messages telling I could pick up my computer 5 days later . We already the computer at home .????,-0.0191287878787878,0.3244318181818181,xyxyxz,xyxyxz,0.0,0.0
435,Precinct,Detractor,6780638,0,sent in my computer for keyboard repair when got it back was told that the charging port wasnt working because something happened in shipping when received it back second time was told there was no problem with the charging port and they were wondering why sent it back when booting up the computer all of my files have mysteriously vanished and best buy has no explanation now everything ive had on this computer for three years is somehow magically gone and best buy wiped their hands with the issue talking about how my files must be in nonexistent external hard drive that dont have what was supposed to be hardware repair has cost me years of data loss and best buy wiped their hands with it and told me that if wanted the problem rectified would have to pay around for data recovery so no will never be using best buy again best buy may have cost me my small business opportunity and destroyed piece of equipment ive had for years all of my writing art and building up of my small business is gone and somehow no one has straightforward explanation for me will tell people about this experience before they decide to waste their money here good day,"I sent in my computer for a keyboard repair . When I got it back I was told that the charging port wasn't working because something happened ""in shipping ."" When I received it back a second time I was told there was no problem with the charging port and they were wondering why I sent it back . When booting up the computer all of my files have mysteriously ""vanished"" and Best Buy has no explanation . Now everything I've had on this computer for three years is somehow magically gone and Best Buy wiped their hands with the issue, talking about how my files must be in a non-existent external hard drive that I don't have . What was supposed to be a hardware repair has cost me years of data loss and Best Buy wiped their hands with it and told me that if I wanted the problem rectified I would have to pay around $500 for data recovery . So no, I will never be using Best Buy again . Best Buy may have cost me my small business opportunity and destroyed a piece of equipment I've had for years . All of my writing, art, and building up of my small business is gone and somehow no one has a straightforward explanation for me . I will tell people about this experience before they decide to waste their money here . Good day.",0.3101851851851852,0.3287037037037036,xyxyxz,xyxyxz,0.0,0.0
1476,Precinct,Detractor,6779494,0,took laptop in for repair paid and it was not fixed then was informed it needed new hard drive paid for that also should be credited the,Took laptop in for repair . Paid $149.99 . And it was not fixed . Then was informed it needed a new hard drive . Paid for that also . I should be credited the $149.99.,-0.0684343434343434,0.3987373737373738,the first attempt to repair laptop was terrible guessed on how to fix it and it did not work the attempt was great tech named joe at stafford va was terrific still believe should not be charged for the attempt to repair,"The first attempt to repair laptop was terrible, guessed on how to fix it, and it did not work . The 2nd attempt was great, tech named Joe at Stafford, Va was terrific . I still believe I should not be charged for the 1st attempt to repair.",0.0125,0.7708333333333333
1097,Precinct,Detractor,6778934,0,went into store with pc problem and when picked it up it was experiencing same issues drove about miles round trip to pick it up and demanded they fix it while waited they said it was fixed but when got home they had failed to complete downloads as promised after charging me for new hard drive that at initial visit said was okay so trips and plus miles later had pc that all could do was get on the internet after waiting at store for hours none of my previous downloads and apps were there all had was google chrome microsoft edge and recycle bin icons since windows was also installed had an operating system was not familiar with,"went into store with pc problem and when I picked it up it was experiencing same issues . drove about 70 miles round trip to pick it up and demanded they fix it while I waited . they said it was fixed but when I got home they had failed to complete downloads as promised after charging me for a new hard drive that at initial visit said was okay . so 2 trips and 140 plus miles later I had a pc that all I could do was get on the internet after waiting at store for 2 hours . None of my previous downloads and apps were there; all I had was a google chrome, Microsoft Edge and recycle bin icons . since windows 11 was also installed I had an operating system I was not familiar with",-0.042455808080808,0.298989898989899,attempted to get help from geek squad over phone and one lady spent hours helping me get some of my issues resolved and when she passed me off to another geek squad rep who by the way was extremely hard to understand he had trouble helping me reinstall printer driver and said he would call me back in minutes which he never did so after many phone calls was able to finally talk to patrick who was over the geek squad at oxford al store he was very apologetic and worked with me to resolve the poor service received to correct all my concerns he was the only member of geek squad at oxford that seemed to care am currently waiting on home visit to finish doing what should have been done the first time patrick is the only reason that would ever darken the doors of best buy again where gave those at the counter give patrick would go long way to keep me as customer if was given another year as total tech member for me to feel good about this experience we were told when was still working that satisfied customer would get you more but dissatisfied customer could lose you or even more in all my many phone calls and personal visits to store on individuals were helpful lady names stephine and patrick,"Attempted to get help from Geek Squad over phone and one lady spent 2 hours helping me get some of my issues resolved and when she passed me off to another Geek Squad rep, [who by the way was extremely hard to understand] he had trouble helping me re-install printer driver and said he would call me back in 30 minutes which he never did! So after many phone calls I was able to finally talk to Patrick who was over the Geek Squad at Oxford, Al store . He was very apologetic and worked with me to resolve the poor service I received to correct all my concerns . He was the only member of Geek Squad at Oxford that seemed to care . Am currently waiting on a home visit to finish doing what should have been done the first time!!!! Patrick is the only reason that I would ever darken the doors of Best Buy again; where I gave those at the counter a 0 I give Patrick a 9...It would go a long way to keep me as a customer if i was given another year as a ""Total Tech"" member for me to feel good about this experience . We were told when I was still working that a satisfied customer would get you 10 more but a dis-satisfied customer could lose you 10 or even more . In all my many phone calls and personal visits to store on 2 individuals were helpful, a lady names Stephine and Patrick.",0.1867424242424242,0.5204545454545455
1494,Precinct,Detractor,6777545,0,you charge me upwards of dollars to sale me new hard drive to fix my problem and then couldnt use my camera anymore spent way too much time with tech support if thats what you call it to not get my issue resolved within decent amount of time this whole ordeal caused me distress in trying to host zoom memorial service on laptop without working camera fortunately had work computer to fall back on however after all the time spent on my home computer getting setup and working out the kinks ran into plethora of issue with my zoom meeting and presentation im looking to get my camera fixed and prorated refund of the ridiculous tech support package,"You charge me upwards of $200 dollars to sale me a new hard drive to fix my problem and then I couldn't use my camera anymore . I spent way too much time with tech support if that's what you call it to not get my issue resolved within a decent amount of time . This whole ordeal caused me distress in trying to host a ZOOM Memorial service on a laptop without a working camera, fortunately I had a work computer to fall back on . However, after all the time I spent on my home computer getting setup and working out the kinks I ran into a plethora of issue with my Zoom meeting and presentation . I'm looking to get my camera fixed and prorated refund of the ridiculous tech support package.",0.034366391184573,0.3966253443526171,wont use again,Won't use again ...,0.0,0.0
551,Precinct,Detractor,6777155,0,no clear explanation as to the problem and if indeed it needed new hard drive or not,No clear explanation as to the problem and if indeed it needed a new hard drive or not,-0.0684343434343434,0.4598484848484848,disorganized did not retrieve data invoice was wrong comedy of errors basically did nothing to keep me informed charged about to swap out hard drive without attempting to retrieve the data could have done that for about and ten minutes of labor,Disorganized . Did not retrieve data . Invoice was wrong . Comedy of errors . Basically did nothing to keep me informed . Charged about 300 $to swap out a hard drive without attempting to retrieve the data . I could have done that for about 60 $and ten minutes of labor,-0.2638888888888889,0.4805555555555555
543,Precinct,Detractor,6772358,0,bad service from agent was supposed to help set up programs that were lost when they backed up my info on an external drive they told me is was good to go so they put in new hard drive which they said was no good anymore he was just going to give me the computer back without helping me get some of the programs back the order said that he was supposed to put them back in while sat there he totally ignored while asked questions he acted like was bothering him and like was not capable of understanding admit that am not techy savy but grin or smile might have been nice instead of his bad attitude after the time backi got the same guy and the same response so happened to talk to ryan the store manager and told him about this experience and the agents name hopefully he will follow through,"Bad service from agent . Was supposed to help set up programs that were lost when they backed up my info on an external drive . They told me is was good to go so they put in a new hard drive which they said was no good anymore . He was just going to give me the computer back without helping me get some of the programs back . The order said that he was supposed to put them back in . While I sat there he totally ignored while I asked questions . He acted like I was bothering him and like I was not capable of understanding . I admit that I am not ""techy savy"", but a grin or smile might have been nice instead of his bad attitude . After the 2nd time back, (I got the same guy and the same response) so I happened to talk to Ryan, the store Manager and told him about this experience and the Agent's name . Hopefully, he will follow through.",-0.0253314393939393,0.3830965909090909,xyxyxz,xyxyxz,0.0,0.0
393,Precinct,Detractor,6769373,0,was told on the phone it would cost got there and it was was told that all the files would be copied onto the external hard drive brought that best buy supplied on previous visit one folder was empty plan to go back today to ask for my money back,I was told on the phone it would cost $100 & got there and it was $200 . I was told that all the files would be copied onto the external hard drive I brought that Best Buy supplied on a previous visit . one folder was empty . I plan to go back today to ask for my money back.,0.0630952380952381,0.2297619047619047,there are many questions you asked where my answer would be dont know asnwered those questions with,"There are many questions you asked where my answer would be ""P don't know ."" I asnwered those questions with 5",0.5,0.5
150,Precinct,Detractor,6767073,0,the agent was very short explaining anything that was getting done to the totally ignored the fact that if it was more then what it was worth did not wanted to fix it he proceeded to check the item in to fix and agreeing that was more then to fix after replacing hard drive got charged over there for will not be using the service again or recommending to anyone,"The agent was very short explaining anything that was getting done to the ps4 totally ignored the fact that if it was more then what it was worth I did not wanted to fix it, he proceeded to check the item in to fix and agreeing that I was more then $120 to fix, after replacing hard drive I got charged over $300 there for I will not be using the service again or recommending to anyone",0.1680555555555555,0.4636111111111111,xyzxzy,.,0.0,0.0
1108,Precinct,Detractor,6766667,0,adam the geek squad technician lacked social interaction skills he didnt know where to find the storage on my computer to help me determine what could get rid of to free up disk space this was the whole reason was there when asked about external hard drives he just pointed to the section of the store that housed them had to ask him to walk me over there and suggest one to use based on my interaction with him he shouldnt be customer facing perhaps he is good with computers behind the scenes,"Adam, the Geek Squad technician, lacked social interaction skills . He didn't know where to find the storage on my computer to help me determine what I could get rid of to free up disk space . This was the whole reason I was there . When I asked about external hard drives he just pointed to the section of the store that housed them . I had to ask him to walk me over there and suggest one to use . Based on my interaction with him, he shouldn't be customer facing . Perhaps he is good with computers behind the scenes.",0.0916666666666666,0.4583333333333333,for future please train all geek squad representatives on how to be customer facing how to provide exceptional customer service ie going the extra mile to ensure the customer findsgets what they need and provide suggestions,"For future, please train all Geek Squad representatives on how to be customer facing, how to provide exceptional customer service (i.e., going the extra mile to ensure the customer finds/gets what they need) and provide suggestions.",0.2222222222222222,0.4083333333333334
431,Precinct,Detractor,6751605,0,called twice to ask simple question and message was left for them to call me back and nothing happened bought new laptop and had them transfer data from the old one asked them to take out the old hard drive the person who helped me said they would know if it is inside the old laptop or not,I called twice to ask a simple question and a message was left for them to call me back and nothing happened . I bought a new laptop and had them transfer data from the old one . A I asked them to take out the old hard drive . The person who helped me said they would . I don ’ t know if it is inside the old laptop or not.,0.0180871212121212,0.2441693722943722,still it sure what to do about the old hard drive,I ’ m still it sure what to do about the old hard drive,0.1027777777777777,0.5435185185185185
244,Precinct,Detractor,6749827,0,did not fix my wifi issue said they couldnt recreate it has happened several times since picked it up did replace hard drive and had to reinstall office and norton,Did not fix my wifi issue . Said they couldn't recreate it . Has happened several times since I picked it up . Did replace hard drive and I had to reinstall Office and Norton.,-0.1458333333333333,0.2708333333333333,couldnt provide answer to questions about wifi errors and how they could be used to resolve my problems,Couldn't provide answer to questions about wifi errors and how they could be used to resolve my problems.,0.0,0.0
872,Precinct,Detractor,6749319,0,because took my computer to have files taken from my computer and have them transferred to an external hard drive paid over just to open my external hard drive to have only like files there thank goodness had my onedrive and dropbox active it saved just about everything for me that was overly charged for,Because I took my computer to have files taken from my computer and have them transferred to an external hard drive . Paid over $300 just to open my external hard drive to have only like 4 files there!! Thank goodness I had my OneDrive and dropbox active it saved just about everything for me that I was overly charged for,-0.1023809523809523,0.4833333333333333,was baffled at why was charged for something that wasnt even done had tons of files and they didnt backup hardly anything to the external hard drive waste of money and time,Was baffled at why I was charged for something that wasn't even done . I had tons of files and they didn't backup hardly anything to the external hard drive . A waste of money and time!,-0.1958333333333333,0.2958333333333333
1071,Precinct,Detractor,6746126,0,the programs and data were suppose to be copied to an external hard drive but dont have everything from my computer this is business computer so it was essential that have everything did try to call the number on the paperwork given to me when picked up computer but never got call back,"The programs and data were suppose to be copied to an external hard drive, but I don't have everything from my computer . This is a business computer, so it was essential that I have everything . I did try to call the number on the paperwork given to me when I picked up computer, but never got a call back.",-0.0729166666666666,0.2354166666666666,xyxyxz,xyxyxz,0.0,0.0
530,Precinct,Detractor,6743595,0,they didnt get it right the first time when reimaging my computer with new hard drive you put in an old ms edge browser that wasnt usable in many cases software downloads,"They didn't get it right the first time . When ""reimaging"" my computer with a new hard drive you put in an old MS EDGE browser that wasn't usable in many cases (software downloads)",0.1634018759018759,0.42754329004329,xyxyxz,xyxyxz,0.0,0.0
1760,Precinct,Detractor,6741206,0,had asked that my lap top be backed up on an external hard drive that purchased prior to removing and reverting back to ios this apparently clearly communicated on the work form and done last time someone in the geek squad worked on my lap top all my files on my lap top were and lost had not had carbonite files that were irreplaceable would have been lost fortunately one of your more experienced techs at that time helped me retrieve my files from my carbonite account,"I had asked that my lap top be backed up on an external hard drive that I purchased prior to removing iOS11, and reverting back to iOS 10 . This apparently wasn ’ t clearly communicated on the work form, and wasn ’ t done . Last time someone in the Geek squad worked on my lap top all my files on my lap top were erased— and lost . Had I not had Carbonite, files that were irreplaceable would have been lost! Fortunately one of your more experienced techs at that time helped me retrieve my files from my Carbonite account.",0.2506944444444445,0.3909722222222223,apparently what was written on the work slip understood by who ever worked on my computer if tech understand or sure of what the work order is asking they should call the customer,"Apparently what was written on the work slip wasn ’ t understood by who ever worked on my computer . If a tech doesn ’ t understand or isn ’ t sure of what the work order is asking, they should call the customer!",0.275,0.6194444444444445
818,Precinct,Detractor,6731457,0,spent over to have my laptop hard drive copied to an external hard drive was told the hard drive was to far corrupted would need to be sent out to have any information extracted or data saved how much well to send it out and then probably tier or so anywhere between to get any data extracted no thank you paid you for nothing then did it myself was able to save everything you guys are joke that tried to rob desperate person,"Spent over $200 to have my laptop hard drive copied to an external hard drive . I was told the hard drive was to far corrupted & would need to be sent out to have any information extracted or data saved . How much? Well $59 to send it out and then it ’ s probably a tier 2 or 3, so anywhere between $800 & $1600 to get any data extracted . No thank you . I paid you $200 for nothing, then did it myself . I was able to save everything . You guys are a joke that tried to rob a desperate person.",-0.0861111111111111,0.5166666666666667,be honest with customers,Be honest with customers,0.6,0.9
572,Precinct,Detractor,6728706,0,had new hard drive installed but none of my old data was transferred as requested called the store was pushed off to the national customer service waited on hold for mins thankfully was able to recover most of my data on my own,Had a new hard drive installed but none of my old data was transferred as requested . Called the store & was pushed off to the National customer service . Waited on hold for 45 mins . Thankfully I was able to recover most of my data - on my own.,0.2574494949494949,0.5535353535353535,the agent who helped me in the beginning was excellent very very disappointed in the service when brought up that my old data transferred as promised fyinothing wrong with my old hard drive just ran out of space there were no corrupt files that would have prevented the data from being transferred again thankfully was able to restore my programs data on my own but disappointed also push this more because technically pay for that service because purchased the totaltech coverage however if paid for this service individually would want refund,"The agent who helped me in the beginning was excellent . Very very disappointed in the service when I brought up that my old data wasn ’ t transferred as promised . FYI .. nothing wrong with my old hard drive - just ran out of space . There were no corrupt files that would have prevented the data from being transferred . Again, thankfully I was able to restore my programs & data on my own but disappointed . Also, I didn ’ t push this more because I didn ’ t technically pay for that service because I purchased the TotalTech coverage . However, if I paid for this service individually, I would want a refund.",0.041025641025641,0.6301282051282051
858,Precinct,Detractor,6725351,0,mason was trying to help another person as well as me which was disappointing plus did have an appointment my major disappointing problem was he could do nothing to help my situation had just gotten new hard drive and cant reconnect to my internet again very disappointing,"Mason was trying to help another person, as well as, me which was disappointing, plus I did have an appointment . My major disappointing problem was he could do nothing to help my situation, I had just gotten a new hard drive and can't reconnect to my internet again . Very disappointing.",-0.3454671717171717,0.6343686868686867,the initial service was good but not being able to resolve my reconnect problem after the installation of new hard drive was frustrating,"The initial service was good, but not being able to resolve my reconnect problem after the installation of a new hard drive was frustrating.",0.1074494949494949,0.5202020202020202
1064,Precinct,Detractor,6720096,0,the only reason we took the unit to geek squad was to get our hard drive copied and our data from the drive copied and it done and the hard drive was wiped causing us to lose all of our business financials,The only reason we took the unit to Geek Squad was to get our hard drive copied and our data from the C drive copied and it wasn ’ t done and the hard drive was wiped causing us to lose all of our business financials.,-0.1944444444444444,0.6944444444444443,when returned to the store the associate stated that the tech really messed up and backing up then drive and the financial documents that we asked to have done this mistake has resulted in my wife now spend in access of hrs searching for and entering info back into quickbooks to recover lost information the resolve from the agent was to refund my money that has done nothing for me entered the store with computer to have hard drive copied received computer back with hard drive that has been wiped and new os installed with nothing we reseated backed up to the external hard drive we provided,when I returned to the store the associate stated that the tech really messed up and “ just overlooked ” backing up then drive and the financial documents that we asked to have done . This mistake has resulted in my wife now spend in access of 60 hrs searching for and entering info back into Quickbooks to recover lost information . The resolve from the agent was to refund my money . That has done nothing for me . I entered the store with a computer to have a hard drive copied . I received a computer back with a hard drive that has been wiped and a new OS installed with nothing we reseated backed up . To the external hard drive we provided.,-0.0598484848484848,0.2643939393939394
1526,Precinct,Detractor,6713625,0,the installed new hard drive charged for labor and was told they could not retrieve and information was told they could send off and possibly retrieve the information the geek squad said they could not see anything on the old hard drive and gave me name of company they could send it to with minimum charge of up to to get it retrieved took it to local company yesterday at about the gentleman there looked at the old hard drive and said he could see the information picked it up today at with all information retrieved and it cost me total of think best buy needs to look at some alternative repair facilities if interested in knowing the company that did mine would be more than happy to share it thanks brenda hurtt,"The installed a new hard drive 99.00, charged 200.00 for labor and????? Was told they could not retrieve and information . I was told they could send off and possibly retrieve the information . The Geek squad said they could not see anything on the old hard drive, and gave me a name of a company They could send it to, with a minimum charge of 200 up to 1600 to get it retrieved . I took it to a local company yesterday at about 445 the gentleman there looked at The old hard drive and said he could see the information . I picked it up today at 4 o ’ clock with all information retrieved and it cost me a total of $70.59 . I think Best Buy needs to look at some alternative repair facilities if you ’ re interested in knowing the company that did mine I would be more than happy to share it . Thanks Brenda Hurtt",0.1579545454545455,0.4806818181818181,the young man that helped me was very polite and very professional but apparently he have the skills or the right equipment to retrieve the information from my old hard drive,The young man that helped me was very polite and very professional but apparently he didn ’ t have the skills or the right equipment to retrieve the information from my old hard drive,0.0820068027210884,0.3510544217687075
1188,Precinct,Detractor,6711995,0,feel they did not do everything asked for they did clean up the computer bit but specifically asked for it to run faster and for them to put in memory or new hard drive whatever they thought would make it run faster its still crazy slow and they didnt add or change anything was completely willing to pay for whatever needed to be done,"I feel they did not do everything I asked for . They did clean up the computer a bit, but I specifically asked for it to run faster and for them to put in memory or a new hard drive, whatever they thought would make it run faster . It's still crazy slow, and they didn't add or change anything - I was completely willing to pay for whatever needed to be done.",-0.0731060606060606,0.6243686868686869,waited over week for my appointment when arrived someone was ahead of me in line and specifically stated he did not have an appointment and they helped him anyway its really frustrating to know waited over week when you will indeed take walkins despite all the signs saying you wont now have to take my computer back since its still running incredibly slow and wasnt fixed the way asked the first time,"I waited over a week for my appointment . When I arrived someone was ahead of me in line and specifically stated he did not have an appointment, and they helped him anyway . It's really frustrating to know I waited over a week when you will indeed take walk-ins despite all the signs saying you won't . I now have to take my computer back since it's still running incredibly slow and wasn't fixed the way I asked the first time.",-0.07,0.3666666666666666
569,Precinct,Detractor,6709690,0,they have always been efficient its been over week and still dont have my hard drive back,"They have always been efficient, it's been over a week and I still don't have my hard drive back",-0.1458333333333333,0.2708333333333333,after days they told me that would need to replace my hard drive so bought new one on wednesday have not heard from them since did make another appointment on friday and they said it was not ready yet they would call me today is monday full week,"After 3 days they told me that I would need to replace my hard drive . So I bought a new one on Wednesday, have not heard from them since . I did make another appointment on Friday and they said it was not ready yet they would call me . Today is Monday 1 full week",0.0236742424242424,0.5115530303030302
1055,Precinct,Detractor,6706579,0,had complete fiasco at bbeagan two weeks and trips to the store for simple external hard drive set up thankfully the story has happy ending because mickky took control of the issue,"I had a complete fiasco at BB-Eagan . Two weeks and 7 trips to the store for a simple external Hard Drive set up! Thankfully, the story has a happy ending because Mickky took control of the issue",0.1216666666666666,0.4797619047619047,please thank geek squad associate mickky at the eagan store without him would be in tears over how poor and incompetent the service was real headshaker,"Please thank Geek Squad associate Mickky at the Eagan store . Without him, I would be in tears over how poor (and incompetent) the service was . A real ""head-shaker""!",-0.1833333333333333,0.4222222222222222
490,Precinct,Detractor,6705085,0,have had computer in three times for same problemthis time tried to sell me new hard drive though they admitted nothing was wrong with mine and it might fix the problem came home and checked the hp site and found fix that seems to work so far also said hp was using reconditioned parts and selling as new could find no mention online geek squad are salesmen who offer little added value,"Have had computer in three times for same problem.This time tried to sell me a new hard drive though they admitted nothing was wrong with mine and ""it might fix the problem"". Came home and checked the HP site and found a fix that seems to work so far . Also said HP was using reconditioned parts and selling as new . Could find no mention online . Geek squad are salesmen who offer little added value.",-0.0866341991341991,0.5679653679653679,have noticed slow deterioration is service level over the past three years agent are becoming more and more parts changers and salesmen than trusted technicians,"Have noticed a slow deterioration is service level over the past three years . Agent are becoming more and more ""parts changers"" and salesmen than trusted technicians.",0.18,0.5
489,Precinct,Detractor,6700631,0,well gave them our laptop to fix and they told us it was laptop and they could not help us we bought the laptop months ago from best buy and it was always worked fine for us it was just running slow and said hard drive failure it is okay we just will never have geek squad help us with our computer needs ever again we went to the computer store down the road they put in new hard drive and it works perfect,"Well I gave them our laptop to fix and they told us it was a “ shit ” laptop and they could not help us . We bought the laptop 6 months ago from Best Buy and it was always worked fine for us . It was just running slow and said hard drive failure . It is okay . We just will never have geek squad help us with our computer needs ever again . We went to the computer store down the road, they put in a new hard drive and it works perfect.",0.1697474747474747,0.4826767676767677,it was the worst experience have ever had in my life was very disappointed in the people working there they treated us very poorly and very rude will make sure to never come back again very disappointed will be spreading the word,It was the worst experience I have ever had in my life . I was very disappointed in the people working there . They treated us very poorly and very rude . I will make sure to never come back again . Very disappointed . I will be spreading the word.,-0.48,0.7712698412698413
552,Precinct,Detractor,6692970,0,asked if my old hard drive was still working and couldnt give certain answer,Asked if my old hard drive was still working and couldn't give a certain answer,0.0075396825396825,0.4376984126984127,totaltech service scheme was the biggest rip off ive ever heard im geek squad memeber and the fact that theyd treat your product like trash if you dont have the additional membership is total scam,Total-tech service scheme was the biggest rip off I've ever heard . I'm a geek squad memeber and the fact that they'd treat your product like trash if you don't have the additional membership is a total scam.,0.0,0.75
1897,Precinct,Detractor,6687822,0,spent hour on the phone on thursday feb to determine why could not back my external hard drive at the end of the call was informed would need to take both my desktop unit and the external drive to the closest repair center which did that evening they tested only the external hard drive and said it was defaulted unit it had never worked according to the technician took everything home and reassembled the pc friday tried to open an email to reviw delivery date an received an error message which could not determine how to correct called tech support you had access to my machine for three hours had message that they could not correct and was to call local store to set up appointment for evaluation also lost activity to both edge and google chrome was given an appointment for sunday to do repairs still have my pc back hopefully tomorrow,"I spent 4 hour on the phone on Thursday Feb 24, to determine why I could not back my external hard drive . At the end of the call, I was informed I would need to take both my desktop unit and the external drive to the closest repair center, which I did that evening . They tested only the external hard drive and said it was a defaulted unit . It had never worked, according to the technician . I took everything home and reassembled the pc . Friday, I tried to open an email to reviw a delivery date an received an error message which I could not determine how to correct . I called tech support, You had access to my machine for three hours . I had a message that They could not correct and I was to call local store to set up appointment for evaluation . I also lost activity to both Edge and Google Chrome . I was given an appointment for Sunday to do repairs . I still don ’ t have my PC back . Hopefully tomorrow.",-0.0652777777777777,0.2569444444444444,xyxyxz,xyxyxz,0.0,0.0
1051,Precinct,Detractor,6677426,0,was told by geek squad person who came to my home to go to specific store to have an external and internal hard drive installed on my computer when got to the store nobody had any idea of my situation there was no internal geek squad communication about my situation in addition the parts were not available left my computer with the understanding that somebody would buy the external drive and would buy the internal drive nobody called me went back in few days and nothing had been done at all on my computer they told me to leave it again when finally picked up my computer none of my old files could be found on the new hard drive invaluable pictures and files had been lost,"I was told by a geek squad person who came to my home to go to a specific store to have an external and internal hard drive installed on my computer . When I got to the store, nobody had any idea of my situation . There was no internal Geek Squad communication about my situation . In addition, the parts were not available . I left my computer with the understanding that somebody would buy the external drive and I would buy the internal drive . Nobody called me . I went back in a few days and nothing had been done at all on my computer . They told me to leave it again . When I finally picked up my computer, none of my old files could be found on the new hard drive . Invaluable pictures and files had been lost.",-0.0497979797979798,0.2375252525252525,dont understand why the geek squad person who came to my home couldnt have coordinated my visit to the store and arranged for the parts to be available or at least ordered nobody checked me out and showed me where my files had gone or explained how could recover my files did call geek squad on the phone and tried to download from carbonite but still havent recovered my pictures and many of my files horrible loss,I don't understand why the geek squad person who came to my home couldn't have coordinated my visit to the store and arranged for the parts to be available or at least ordered . Nobody checked me out and showed me where my files had gone or explained how I could recover my files . I did call geek squad on the phone and tried to download from Carbonite . But I still haven't recovered my pictures and many of my files . A horrible loss.,-0.0999999999999999,0.575
